2010/01/04,8.08,8.08,7.90,7.93,22380.00,17870180.00
2010/01/05,7.93,8.04,7.89,8.02,24163.00,19264016.00
2010/01/06,8.08,8.12,7.97,8.02,33447.00,26944018.00
2010/01/07,8.02,8.08,7.68,7.72,32781.00,25836646.00
2010/01/08,7.70,7.74,7.52,7.74,27535.00,20978632.00
2010/01/11,7.80,7.86,7.60,7.65,30871.00,23629192.00
2010/01/12,7.67,8.25,7.61,8.17,98748.00,78474352.00
2010/01/13,8.00,8.47,7.91,8.35,182444.00,151852304.00
2010/01/14,8.44,8.63,8.34,8.54,182062.00,154762240.00
2010/01/15,8.57,8.77,8.40,8.69,199409.00,171512432.00
2010/01/18,8.80,8.95,8.58,8.80,189535.00,166806992.00
2010/01/19,8.80,9.14,8.80,9.04,183985.00,165607744.00
2010/01/20,9.10,9.25,8.55,8.58,174306.00,155476176.00
2010/01/21,8.54,8.94,8.42,8.74,105426.00,91604392.00
2010/01/22,8.50,8.66,8.24,8.37,96485.00,80843576.00
2010/01/25,8.34,8.43,8.22,8.30,45808.00,38142480.00
2010/01/26,8.31,8.45,7.82,7.89,59733.00,48644672.00
2010/01/27,7.82,7.99,7.65,7.75,51803.00,40488424.00
2010/01/28,7.68,7.96,7.60,7.85,41377.00,32366156.00
2010/01/29,7.79,8.00,7.79,7.92,38169.00,30234056.00
2010/02/01,7.96,8.15,7.85,7.99,56765.00,45384808.00
2010/02/02,8.00,8.26,7.84,7.88,46800.00,37853668.00
2010/02/03,7.88,7.99,7.51,7.97,43530.00,33850792.00
2010/02/04,7.89,8.12,7.80,8.00,41362.00,33088308.00
2010/02/05,7.82,7.97,7.58,7.65,44638.00,34612848.00
2010/02/08,7.65,7.83,7.55,7.71,24533.00,18837828.00
2010/02/09,7.71,7.77,7.65,7.71,16501.00,12728630.00
2010/02/10,7.75,7.81,7.69,7.80,16600.00,12876991.00
2010/02/11,7.80,7.85,7.74,7.78,19849.00,15441962.00
2010/02/12,7.82,8.02,7.77,8.01,37549.00,29814880.00
2010/02/22,7.98,8.30,7.96,8.22,59819.00,48650208.00
2010/02/23,8.01,8.35,8.01,8.29,53062.00,43744984.00
