2010/05/14,7.05,7.07,5.76,5.83,670870.00,417348896.00
2010/05/17,5.56,5.75,5.54,5.54,235319.00,131471192.00
2010/05/18,5.26,5.34,5.26,5.26,199045.00,104788048.00
2010/05/19,5.10,5.24,5.00,5.07,228486.00,116583632.00
2010/05/20,5.12,5.19,4.82,4.82,166351.00,81935096.00
2010/05/21,4.61,4.93,4.58,4.85,193480.00,91717488.00
2010/05/24,4.85,5.09,4.81,5.09,214535.00,107146352.00
2010/05/25,5.05,5.05,4.91,4.96,121397.00,60530956.00
2010/05/26,4.97,5.00,4.71,4.74,139162.00,66762300.00
2010/05/27,4.74,4.98,4.68,4.98,88323.00,43190552.00
2010/05/28,5.14,5.23,4.98,5.08,242597.00,124676464.00
2010/05/31,5.00,5.30,4.97,5.10,146994.00,75404192.00
2010/06/01,5.03,5.11,4.85,4.89,98683.00,48736424.00
2010/06/02,4.80,4.95,4.69,4.91,66492.00,32179056.00
2010/06/03,4.91,5.16,4.87,5.11,217753.00,111149888.00
2010/06/04,5.08,5.20,5.03,5.12,126581.00,64947480.00
2010/06/07,5.04,5.28,4.94,5.18,102024.00,52769744.00
2010/06/08,5.16,5.44,5.12,5.44,173968.00,93839376.00
2010/06/09,5.50,5.67,5.41,5.58,173195.00,96204456.00
2010/06/10,5.50,5.67,5.43,5.63,99204.00,55111984.00
2010/06/11,5.61,5.91,5.60,5.89,218163.00,127449280.00
2010/06/17,5.88,6.09,5.82,5.95,130039.00,77915064.00
2010/06/18,5.90,5.97,5.65,5.65,130244.00,74185656.00
2010/06/21,5.60,5.84,5.37,5.76,120509.00,67746784.00
2010/06/22,5.75,6.00,5.70,5.95,75674.00,44878660.00
2010/06/23,5.94,6.08,5.84,6.04,98131.00,58724872.00
2010/06/24,6.04,6.25,5.98,5.99,97895.00,59686580.00
2010/06/25,5.97,6.01,5.81,5.85,56374.00,33247220.00
2010/06/28,5.83,5.85,5.56,5.73,95254.00,53754740.00
2010/06/29,5.75,5.78,5.44,5.44,62550.00,34505848.00
2010/06/30,5.30,5.35,5.17,5.20,57737.00,30112568.00
2010/07/01,5.29,5.36,5.15,5.27,31768.00,16695883.00
2010/07/02,5.28,5.33,5.02,5.30,43155.00,22601778.00
2010/07/05,5.22,5.28,5.05,5.13,39166.00,20080488.00
2010/07/06,5.10,5.24,5.08,5.20,38189.00,19766578.00
2010/07/07,5.22,5.29,5.16,5.28,28572.00,14961559.00
2010/07/08,5.33,5.33,5.18,5.21,22800.00,11898533.00
2010/07/09,5.21,5.32,5.18,5.29,31458.00,16576283.00
2010/07/12,5.32,5.35,5.25,5.29,51381.00,27199300.00
2010/07/13,5.25,5.25,5.10,5.16,35713.00,18422386.00
2010/07/14,5.16,5.23,5.11,5.15,27808.00,14369054.00
2010/07/15,5.14,5.18,4.89,4.89,87617.00,43409300.00
2010/07/16,4.88,4.90,4.65,4.76,73137.00,34457944.00
2010/07/19,4.74,4.92,4.69,4.89,47735.00,23245546.00
