2010/01/04,17.00,17.07,16.54,16.66,110082.00,184568768.00
2010/01/05,16.61,16.94,16.36,16.84,119563.00,199275344.00
2010/01/06,16.87,17.45,16.77,17.39,246371.00,425043200.00
2010/01/07,17.18,17.40,16.86,16.94,176499.00,302481984.00
2010/01/08,16.75,16.75,16.34,16.70,107927.00,178534080.00
2010/01/12,16.79,17.26,16.52,17.20,147350.00,250133936.00
2010/01/13,16.88,17.26,16.66,16.84,126504.00,214532256.00
2010/01/14,16.85,18.18,16.85,17.86,284002.00,501016608.00
2010/01/15,18.05,18.49,17.91,18.30,353271.00,644266496.00
2010/01/18,18.44,19.32,18.38,18.66,372911.00,703427008.00
2010/01/19,18.72,20.08,18.45,19.81,331590.00,640264768.00
2010/01/20,19.63,20.20,19.10,19.71,351053.00,694728192.00
2010/01/21,19.71,19.77,18.88,19.32,186006.00,360433760.00
2010/01/22,18.95,19.24,17.61,17.99,214877.00,392434880.00
2010/01/25,17.89,18.69,17.73,18.22,110097.00,202183360.00
2010/01/26,18.06,18.34,17.12,17.27,118518.00,208005680.00
2010/01/27,17.27,17.82,17.20,17.38,107678.00,189352752.00
2010/01/28,17.70,18.09,17.40,17.89,102110.00,181414320.00
2010/01/29,17.70,18.75,17.60,18.41,128881.00,236634368.00
2010/02/01,18.68,19.14,18.45,18.64,142083.00,267000672.00
2010/02/02,18.55,18.96,17.98,17.99,114340.00,210678816.00
2010/02/03,17.75,18.20,17.10,18.14,112760.00,199309872.00
2010/02/04,18.09,18.59,17.61,18.32,115701.00,209696032.00
2010/02/05,17.80,18.63,17.66,17.92,90690.00,163952352.00
2010/02/08,18.02,18.14,17.19,17.23,82057.00,143726448.00
2010/02/09,17.11,17.95,16.78,17.87,155268.00,270086272.00
2010/02/10,18.00,18.87,18.00,18.20,165064.00,304520928.00
2010/02/11,18.11,19.07,17.90,18.87,172443.00,321934112.00
2010/02/12,18.81,19.07,18.61,18.90,107874.00,203715776.00
2010/02/22,18.90,19.62,18.66,19.18,117397.00,226614448.00
2010/02/23,19.30,19.88,19.10,19.86,141097.00,274330112.00
2010/02/24,19.63,20.17,19.52,19.98,176510.00,351128032.00
2010/02/25,20.03,20.30,19.67,19.85,171497.00,341771104.00
2010/02/26,19.67,20.28,19.67,19.94,158462.00,317253600.00
2010/03/01,20.00,21.50,19.72,21.17,248388.00,511424192.00
2010/03/02,21.18,22.28,21.08,21.94,258525.00,564648192.00
2010/03/03,22.09,23.28,21.56,21.99,270826.00,607897600.00
2010/03/04,21.65,21.98,19.96,20.30,334978.00,703655680.00
2010/03/05,19.99,20.30,19.65,20.05,218208.00,434990048.00
2010/03/08,20.06,20.95,20.06,20.50,203331.00,418978048.00
2010/03/09,20.60,20.69,19.98,20.31,122456.00,247272624.00
2010/03/10,20.27,20.85,20.15,20.60,140966.00,290491168.00
2010/03/11,20.54,20.54,19.81,20.12,136617.00,274080256.00
2010/03/12,20.00,20.66,19.97,20.19,124742.00,253506800.00
2010/03/15,20.21,20.35,19.30,19.55,101967.00,201058752.00
2010/03/16,19.50,19.75,19.10,19.58,70373.00,136710816.00
2010/03/17,19.56,20.38,19.30,20.35,141104.00,281124128.00
2010/03/18,21.03,21.43,20.53,20.82,267767.00,562046592.00
2010/03/19,20.75,20.95,20.57,20.84,119866.00,248175888.00
2010/03/22,21.00,21.46,20.76,21.35,166877.00,353461024.00
2010/03/23,21.38,21.50,20.98,21.27,127114.00,270002208.00
2010/03/24,21.18,21.54,20.87,21.00,117425.00,247697024.00
2010/03/26,20.55,21.23,20.23,20.94,108391.00,225534912.00
2010/03/29,20.94,21.94,20.64,21.84,197042.00,418869664.00
2010/03/30,21.60,22.49,21.51,22.12,187906.00,415034080.00
2010/03/31,21.98,22.44,21.91,21.96,114692.00,253853280.00
2010/04/01,22.15,22.48,21.90,22.38,135208.00,300175840.00
2010/04/02,22.38,22.61,22.20,22.31,92010.00,205918160.00
2010/04/06,22.31,22.31,21.80,21.90,90905.00,199251712.00
2010/04/07,21.89,22.22,21.72,22.00,64032.00,140748512.00
2010/04/08,21.80,22.00,21.26,21.39,128739.00,277027616.00
2010/04/09,21.39,21.80,21.30,21.61,81313.00,175583744.00
2010/04/12,21.56,22.56,21.51,22.50,157383.00,348679840.00
2010/04/13,22.58,22.68,21.00,21.53,178723.00,387328128.00
2010/04/14,21.42,21.60,21.30,21.47,88812.00,190401920.00
2010/04/15,21.48,21.93,21.32,21.42,88458.00,191439264.00
2010/04/16,21.21,21.37,20.83,21.07,73356.00,154771200.00
2010/04/19,21.00,21.26,19.90,19.97,144611.00,296828640.00
2010/04/20,19.88,20.39,19.65,20.37,104175.00,208132624.00
2010/04/21,20.35,21.88,20.00,21.61,187731.00,397387008.00
2010/04/22,21.50,22.15,20.98,21.44,173190.00,374869760.00
2010/04/23,21.78,22.34,21.50,21.61,176451.00,386427840.00
2010/04/26,21.69,22.48,21.50,22.25,179099.00,397122304.00
2010/04/27,22.15,22.15,20.81,21.33,159024.00,340791392.00
2010/04/28,20.90,21.50,20.61,20.83,118858.00,249784640.00
2010/04/29,21.11,21.46,20.00,20.05,102144.00,213966512.00
2010/04/30,19.90,20.00,18.80,19.17,120022.00,230141360.00
2010/05/04,18.87,19.82,18.66,19.62,70284.00,136702880.00
2010/05/05,19.20,20.13,19.20,20.11,76014.00,150674224.00
2010/05/06,20.30,20.94,19.90,19.98,116465.00,238390336.00
2010/05/07,19.59,20.39,19.30,20.01,92874.00,185503008.00
2010/05/10,19.86,20.20,18.01,18.73,124763.00,235284416.00
2010/05/11,19.12,19.20,17.80,17.99,94806.00,174944512.00
2010/05/12,17.84,18.15,16.98,17.09,88966.00,155538928.00
2010/05/13,17.14,18.00,16.72,17.99,103601.00,179540176.00
2010/05/14,17.95,18.58,17.68,18.12,100031.00,181897344.00
2010/05/17,17.70,17.70,16.51,16.54,84301.00,143856528.00
2010/05/18,16.50,17.30,16.30,17.20,82626.00,139527920.00
2010/05/19,16.95,18.08,16.90,17.49,89996.00,157902560.00
2010/05/20,17.24,17.71,17.13,17.26,73622.00,128581584.00
2010/05/21,16.74,18.17,16.58,18.13,120129.00,210580016.00
2010/05/24,18.28,19.66,18.28,19.58,212114.00,403809120.00
2010/05/25,19.30,20.27,19.10,19.83,209502.00,415834848.00
2010/05/26,19.80,20.10,19.25,19.97,108548.00,214026608.00
2010/05/27,20.00,20.79,19.80,20.58,194370.00,396788704.00
2010/05/28,20.82,21.00,20.05,20.19,143852.00,292903872.00
2010/05/31,20.20,20.21,19.02,19.06,114508.00,225456944.00
2010/06/01,18.91,19.33,18.35,19.18,125637.00,237238272.00
2010/06/02,19.56,19.60,18.38,19.00,166484.00,317508128.00
2010/06/03,19.10,19.15,18.59,18.62,146012.00,275920960.00
2010/06/04,18.47,18.71,18.12,18.66,89325.00,164691712.00
2010/06/07,18.14,18.88,18.08,18.71,103048.00,190780560.00
2010/06/08,18.59,19.26,18.52,19.23,129770.00,245790144.00
2010/06/09,19.36,19.99,19.36,19.57,146504.00,287755776.00
2010/06/10,19.50,19.83,19.36,19.68,95602.00,187996592.00
