2010/01/04,3.75,3.75,3.68,3.70,226037.00,83990008.00
2010/01/05,3.70,3.72,3.64,3.69,227269.00,83512240.00
2010/01/06,3.67,3.74,3.66,3.69,224803.00,83201368.00
2010/01/07,3.69,3.69,3.58,3.61,294463.00,107174880.00
2010/01/08,3.58,3.65,3.58,3.64,179335.00,64777864.00
2010/01/11,3.68,3.69,3.60,3.62,194987.00,70929168.00
2010/01/12,3.66,3.72,3.66,3.71,371564.00,137360288.00
2010/01/13,3.66,3.70,3.62,3.65,259563.00,94844240.00
2010/01/14,3.65,3.70,3.63,3.69,271161.00,99521448.00
2010/01/15,3.70,3.78,3.67,3.76,525201.00,196430656.00
2010/01/18,3.75,3.79,3.72,3.78,337492.00,126838368.00
2010/01/19,3.71,3.74,3.63,3.69,594533.00,219128944.00
2010/01/20,3.68,3.69,3.56,3.58,488637.00,176658080.00
2010/01/21,3.55,3.62,3.55,3.60,219145.00,78579520.00
2010/01/22,3.57,3.57,3.42,3.51,430941.00,150150704.00
2010/01/25,3.50,3.50,3.42,3.42,185716.00,64150376.00
2010/01/26,3.42,3.45,3.30,3.31,239212.00,80187992.00
2010/01/28,3.28,3.36,3.27,3.34,187048.00,62120284.00
2010/01/29,3.32,3.35,3.29,3.32,184315.00,61282096.00
2010/02/01,3.32,3.32,3.18,3.20,234050.00,75327248.00
2010/02/02,3.20,3.25,3.20,3.21,165849.00,53425088.00
2010/02/03,3.21,3.25,3.13,3.25,165943.00,53183584.00
2010/02/04,3.24,3.29,3.21,3.26,187346.00,60914636.00
2010/02/05,3.19,3.24,3.18,3.21,168028.00,53850104.00
2010/02/08,3.21,3.30,3.19,3.29,170379.00,55276616.00
2010/02/09,3.28,3.31,3.25,3.29,126859.00,41529636.00
2010/02/10,3.30,3.31,3.28,3.30,117158.00,38657872.00
2010/02/11,3.31,3.33,3.27,3.30,113419.00,37533744.00
2010/02/12,3.30,3.32,3.28,3.31,97845.00,32348676.00
2010/02/22,3.27,3.33,3.27,3.31,126208.00,41738184.00
2010/02/23,3.30,3.32,3.25,3.31,135951.00,44582548.00
2010/02/24,3.29,3.48,3.27,3.48,272657.00,94031600.00
2010/02/25,3.54,3.59,3.46,3.52,539100.00,190281072.00
2010/02/26,3.52,3.54,3.48,3.49,208886.00,73192976.00
2010/03/01,3.49,3.55,3.47,3.53,183322.00,64686016.00
2010/03/02,3.53,3.54,3.49,3.53,184835.00,65008616.00
2010/03/03,3.53,3.67,3.51,3.61,366393.00,132219688.00
2010/03/04,3.60,3.63,3.46,3.47,310894.00,110255904.00
2010/03/05,3.47,3.55,3.47,3.54,188444.00,66323500.00
2010/03/08,3.54,3.57,3.53,3.54,160733.00,57059348.00
2010/03/09,3.52,3.54,3.49,3.52,134278.00,47245968.00
2010/03/10,3.51,3.53,3.46,3.48,137843.00,48094896.00
2010/03/11,3.48,3.50,3.43,3.47,113370.00,39344044.00
2010/03/12,3.45,3.49,3.42,3.43,121289.00,41896400.00
2010/03/15,3.43,3.44,3.34,3.36,145644.00,49193304.00
2010/03/16,3.35,3.39,3.35,3.39,109233.00,36814992.00
2010/03/17,3.39,3.48,3.38,3.46,140884.00,48476928.00
2010/03/18,3.46,3.48,3.42,3.45,143965.00,49636240.00
2010/03/19,3.45,3.47,3.41,3.47,159035.00,54687300.00
2010/03/22,3.47,3.48,3.44,3.48,143864.00,49788812.00
2010/03/23,3.48,3.48,3.43,3.44,134615.00,46476920.00
2010/03/24,3.44,3.47,3.44,3.46,132107.00,45610928.00
2010/03/25,3.46,3.46,3.38,3.39,145205.00,49394984.00
2010/03/26,3.39,3.43,3.36,3.42,126708.00,43089876.00
2010/03/29,3.42,3.45,3.39,3.45,198015.00,67853536.00
2010/03/30,3.45,3.45,3.42,3.43,131484.00,45132384.00
2010/03/31,3.43,3.44,3.38,3.39,176999.00,60121568.00
2010/04/01,3.39,3.44,3.38,3.43,196705.00,67169680.00
2010/04/02,3.45,3.60,3.45,3.54,690241.00,245127328.00
2010/04/06,3.54,3.57,3.50,3.54,277471.00,97986504.00
2010/04/07,3.54,3.69,3.51,3.62,508646.00,183733920.00
2010/04/08,3.62,3.70,3.60,3.64,483227.00,176364112.00
2010/04/09,3.64,3.67,3.59,3.63,270338.00,97827632.00
2010/04/12,3.63,3.65,3.54,3.57,318863.00,114089248.00
2010/04/13,3.57,3.65,3.53,3.62,367904.00,132267752.00
2010/04/14,3.60,3.64,3.58,3.64,310868.00,112437464.00
2010/04/15,3.64,3.69,3.61,3.65,366845.00,134022896.00
2010/04/16,3.65,3.66,3.56,3.60,231709.00,83410968.00
2010/04/19,3.57,3.59,3.42,3.42,353198.00,123912624.00
2010/04/20,3.45,3.59,3.40,3.59,464652.00,162836960.00
2010/04/21,3.63,3.77,3.60,3.73,890611.00,328231136.00
2010/04/22,3.72,3.90,3.66,3.76,995767.00,377659360.00
2010/04/23,3.76,3.84,3.68,3.72,543240.00,204182768.00
2010/04/26,3.71,3.84,3.69,3.80,549074.00,208409424.00
2010/04/27,3.79,3.83,3.64,3.75,552931.00,206053088.00
2010/04/28,3.72,3.76,3.66,3.69,316454.00,117167128.00
2010/04/29,3.69,3.72,3.55,3.57,353016.00,128665448.00
2010/04/30,3.57,3.58,3.40,3.50,342187.00,119320040.00
2010/05/04,3.44,3.53,3.41,3.49,206407.00,71854160.00
2010/05/05,3.46,3.62,3.44,3.61,318602.00,113156032.00
2010/05/06,3.60,3.60,3.48,3.49,264368.00,93661736.00
2010/05/07,3.45,3.57,3.41,3.52,242984.00,85447080.00
2010/05/10,3.52,3.56,3.45,3.53,208806.00,73412336.00
2010/05/11,3.58,3.59,3.46,3.49,218479.00,76934680.00
2010/05/12,3.47,3.50,3.32,3.33,532701.00,178783088.00
2010/05/13,3.33,3.35,3.17,3.33,328015.00,107172776.00
2010/05/14,3.31,3.37,3.27,3.35,226026.00,75500656.00
2010/05/18,3.18,3.29,3.18,3.26,383702.00,123044984.00
2010/05/19,3.23,3.23,3.13,3.17,215572.00,68664464.00
2010/05/20,3.15,3.18,3.11,3.11,173130.00,54457908.00
2010/05/21,3.05,3.13,2.99,3.13,246077.00,75290336.00
2010/05/24,3.12,3.25,3.12,3.24,295741.00,94713008.00
2010/05/25,3.20,3.22,3.17,3.19,208035.00,66346080.00
2010/05/26,3.19,3.21,3.17,3.21,138796.00,44300112.00
2010/05/27,3.20,3.28,3.14,3.24,247333.00,79392288.00
2010/05/28,3.26,3.27,3.22,3.23,184210.00,59606220.00
2010/05/31,3.21,3.22,3.13,3.14,153353.00,48753868.00
2010/06/01,3.12,3.15,3.06,3.11,160989.00,49862696.00
2010/06/02,3.10,3.15,3.06,3.14,119838.00,37167324.00
2010/06/03,3.15,3.20,3.11,3.13,159236.00,50201456.00
